"","FID","Id","Distance","TransectID","FRBWidth","Cover","Height","LU","Next.LU","Next.LU.Alt"
"21560",21559,6,60,526,150,1,12.6359002686,40,10,NA
"21561",21560,7,70,526,150,1,18.063363266,40,10,NA
"21562",21561,8,80,526,150,1,22.309582901,40,10,NA
"21563",21562,9,90,526,150,1,16.7757221985,40,10,NA
"21564",21563,10,100,526,150,1,16.5383123779,10,10,NA
"21565",21564,11,110,526,150,1,8.0145803833,10,10,NA
"21566",21565,12,120,526,150,1,13.1358239746,10,10,NA
"21567",21566,13,130,526,150,1,13.8329855347,10,10,NA
"21568",21567,14,140,526,150,1,13.6253292847,10,10,NA
"21569",21568,15,150,526,150,0.96,9.34423224131,10,10,NA
"21570",21569,16,160,526,150,0.03,0.0284678141276,10,10,NA
"21571",21570,17,170,526,150,0.2,6.93483276367,10,10,NA
"21572",21571,18,180,526,150,0.3,5.01641743978,10,10,NA
"21573",21572,19,190,526,150,0.77,8.56666010076,10,10,NA
"21574",21573,20,200,526,150,1,11.3609095764,10,10,NA
"21576",21575,1,10,-526,40,1,7.93534667969,40,20,NA
"21577",21576,2,20,-526,40,1,20.9804486361,20,20,NA
"21578",21577,3,30,-526,40,1,20.1860692596,20,20,NA
"21579",21578,4,40,-526,40,0.67,7.5539211444,20,20,NA
"21580",21579,5,50,-526,40,0,0,20,20,NA
"21581",21580,6,60,-526,40,0,0,20,20,NA
"21582",21581,7,70,-526,40,0,0,20,20,NA
"21583",21582,8,80,-526,40,0,0,20,20,NA
"21584",21583,9,90,-526,40,0,0,20,20,NA
"21585",21584,10,100,-526,40,0,0,20,20,NA
"21586",21585,11,110,-526,40,0,0,20,20,NA
"21587",21586,12,120,-526,40,0,0,20,20,NA
"21588",21587,13,130,-526,40,0,0,20,20,NA
"21589",21588,14,140,-526,40,0,0,20,20,NA
"21590",21589,15,150,-526,40,0,0,20,20,NA
"21591",21590,16,160,-526,40,0,0,20,20,NA
"21592",21591,17,170,-526,40,0,0,20,20,NA
"21593",21592,18,180,-526,40,0,0,20,20,NA
"21594",21593,19,190,-526,40,0,0,20,20,NA
"21595",21594,20,200,-526,40,0,0,20,20,NA
"21597",21596,1,10,527,200,1,22.9164702606,20,NA,NA
"21598",21597,2,20,527,200,1,19.7067394646,40,NA,NA
"21599",21598,3,30,527,200,1,20.9894301605,40,NA,NA
"21600",21599,4,40,527,200,1,23.486916275,40,NA,NA
"21601",21600,5,50,527,200,1,24.4295164052,40,NA,NA
"21602",21601,6,60,527,200,1,23.6819081933,40,NA,NA
"21603",21602,7,70,527,200,1,21.2798595617,40,NA,NA
"21604",21603,8,80,527,200,1,21.5368382671,40,NA,NA
"21605",21604,9,90,527,200,1,21.4898425293,40,NA,NA
"21606",21605,10,100,527,200,1,21.2494351227,40,NA,NA
"21607",21606,11,110,527,200,1,23.478000452,40,NA,NA
"21608",21607,12,120,527,200,1,20.1008154236,40,NA,NA
"21609",21608,13,130,527,200,1,19.0649654504,40,NA,NA
"21610",21609,14,140,527,200,1,16.3834649689,40,NA,NA
"21611",21610,15,150,527,200,1,16.7168031311,40,NA,NA
"21612",21611,16,160,527,200,1,11.3109806606,40,NA,NA
"21613",21612,17,170,527,200,1,15.903338808,40,NA,NA
"21614",21613,18,180,527,200,1,21.1129744879,40,NA,NA
"21615",21614,19,190,527,200,1,11.6413903567,40,NA,NA
"21616",21615,20,200,527,200,0.6,5.01714757284,40,NA,NA
"21617",21616,1,10,-527,30,1,15.8901590729,20,20,NA
"21618",21617,2,20,-527,30,1,20.3763823217,20,20,NA
"21619",21618,3,30,-527,30,0.96,15.4504989783,20,20,NA
"21620",21619,4,40,-527,30,0.168316831683,2.78184329762,20,20,NA
"21621",21620,5,50,-527,30,0,0,20,20,NA
"21622",21621,6,60,-527,30,0,0,20,20,NA
"21623",21622,7,70,-527,30,0,0,20,20,NA
"21624",21623,8,80,-527,30,0,0,20,20,NA
"21625",21624,9,90,-527,30,0,0,20,20,NA
"21626",21625,10,100,-527,30,0,0,20,20,NA
"21627",21626,11,110,-527,30,0,0,20,20,NA
"21628",21627,12,120,-527,30,0,0,20,20,NA
"21629",21628,13,130,-527,30,0,0,20,20,NA
"21630",21629,14,140,-527,30,0,0,20,20,NA
"21631",21630,15,150,-527,30,0,0,20,20,NA
"21632",21631,16,160,-527,30,0,0,20,20,NA
"21633",21632,17,170,-527,30,0,0,20,20,NA
"21634",21633,18,180,-527,30,0,0,20,20,NA
"21635",21634,19,190,-527,30,0,0,20,20,NA
"21636",21635,20,200,-527,30,0,0,20,20,NA
"21637",21636,1,10,528,120,1,11.0632604218,20,40,NA
"21638",21637,2,20,528,120,1,21.7637650461,40,40,NA
"21639",21638,3,30,528,120,1,24.5562835077,40,40,NA
"21640",21639,4,40,528,120,1,24.7799701502,40,40,NA
"21641",21640,5,50,528,120,1,11.7043355306,40,40,NA
"21642",21641,6,60,528,120,1,19.4972958806,40,40,NA
"21643",21642,7,70,528,120,1,24.4507312012,40,40,NA
"21644",21643,8,80,528,120,1,19.3173370361,40,40,NA
"21645",21644,9,90,528,120,1,17.2881140378,40,40,NA
"21646",21645,10,100,528,120,1,17.3907972717,40,40,NA
"21647",21646,11,110,528,120,1,20.8234165955,40,40,NA
"21648",21647,12,120,528,120,0.990099009901,15.1682196045,40,40,NA
"21649",21648,13,130,528,120,0.06,4.02857462565,40,40,NA
"21650",21649,14,140,528,120,0,0,40,40,NA
"21651",21650,15,150,528,120,0,0,40,40,NA
"21652",21651,16,160,528,120,0.151515151515,2.73171895345,40,40,NA
"21653",21652,17,170,528,120,0.267326732673,5.0155871356,40,40,NA
"21654",21653,18,180,528,120,0.969696969697,8.76971276601,40,40,NA
"21655",21654,19,190,528,120,0.36,3.90290408664,40,40,NA
"21656",21655,20,200,528,120,0.06,0.4812596639,40,40,NA
"21658",21657,1,10,-528,30,1,18.3178645219,20,20,NA
"21659",21658,2,20,-528,30,1,22.9901860809,20,20,NA
"21660",21659,3,30,-528,30,0.920792079208,12.6394372755,20,20,NA
"21661",21660,4,40,-528,30,0,0,20,20,NA
"21662",21661,5,50,-528,30,0,0,20,20,NA
"21663",21662,6,60,-528,30,0,0,20,20,NA
"21664",21663,7,70,-528,30,0,0,20,20,NA
"21665",21664,8,80,-528,30,0,0,20,20,NA
"21666",21665,9,90,-528,30,0,0,20,20,NA
"21667",21666,10,100,-528,30,0,0,20,20,NA
"21668",21667,11,110,-528,30,0,0,20,20,NA
"21669",21668,12,120,-528,30,0,0,20,20,NA
"21670",21669,13,130,-528,30,0,0,20,20,NA
"21671",21670,14,140,-528,30,0,0,20,20,NA
"21672",21671,15,150,-528,30,0,0,20,20,NA
"21673",21672,16,160,-528,30,0,0,20,20,NA
"21674",21673,17,170,-528,30,0,0,20,20,NA
"21675",21674,18,180,-528,30,0,0,20,20,NA
"21676",21675,19,190,-528,30,0,0,20,20,NA
"21677",21676,20,200,-528,30,0,0,20,20,NA
"21679",21678,1,10,529,180,1,14.3619069014,40,40,NA
"21680",21679,2,20,529,180,1,21.0646770747,40,40,NA
"21681",21680,3,30,529,180,1,18.9527654365,40,40,NA
"21682",21681,4,40,529,180,1,20.2926904297,40,40,NA
"21683",21682,5,50,529,180,1,21.5658146667,40,40,NA
"21684",21683,6,60,529,180,1,22.9108131333,40,40,NA
"21685",21684,7,70,529,180,1,24.365517807,40,40,NA
"21686",21685,8,80,529,180,1,26.9011343384,40,40,NA
"21687",21686,9,90,529,180,1,21.3936497498,40,40,NA
"21688",21687,10,100,529,180,1,21.9937630085,40,40,NA
"21689",21688,11,110,529,180,1,23.1755888367,40,40,NA
"21690",21689,12,120,529,180,1,17.4621352394,40,40,NA
"21691",21690,13,130,529,180,1,11.0128762602,40,40,NA
"21692",21691,14,140,529,180,1,11.0193143033,40,40,NA
"21693",21692,15,150,529,180,1,14.3308697325,40,40,NA
"21694",21693,16,160,529,180,1,14.6318140313,40,40,NA
"21695",21694,17,170,529,180,1,11.853420219,40,40,NA
"21696",21695,18,180,529,180,0.55,6.19942016602,40,40,NA
"21697",21696,19,190,529,180,0,0,40,40,NA
"21698",21697,20,200,529,180,0,0,40,40,NA
"21700",21699,1,10,-529,150,1,20.8091817528,40,20,NA
"21701",21700,2,20,-529,150,1,23.3773807488,40,20,NA
"21702",21701,3,30,-529,150,1,17.2256577301,40,20,NA
"21703",21702,4,40,-529,150,1,15.7127848816,40,20,NA
"21704",21703,5,50,-529,150,1,14.944737854,40,20,NA
"21705",21704,6,60,-529,150,1,18.6628811769,40,20,NA
"21706",21705,7,70,-529,150,1,18.0623383331,40,20,NA
"21707",21706,8,80,-529,150,1,18.1434553512,40,20,NA
"21708",21707,9,90,-529,150,1,15.2392019653,40,20,NA
"21709",21708,10,100,-529,150,1,12.7139042664,40,20,NA
"21710",21709,11,110,-529,150,1,5.98435513336,40,20,NA
"21711",21710,12,120,-529,150,1,7.31731252959,40,20,NA
"21712",21711,13,130,-529,150,0.485148514851,3.45157981405,40,20,NA
"21713",21712,14,140,-529,150,0.919191919192,6.6791065761,40,20,NA
"21714",21713,15,150,-529,150,0.91,5.53910450359,20,20,NA
"21715",21714,16,160,-529,150,0.08,2.73031044006,20,20,NA
"21716",21715,17,170,-529,150,0,0,20,20,NA
"21717",21716,18,180,-529,150,0,0,20,20,NA
"21718",21717,19,190,-529,150,0,0,20,20,NA
"21719",21718,20,200,-529,150,0,0,20,20,NA
"21721",21720,1,10,530,150,0.38,4.22116008558,10,20,NA
"21722",21721,2,20,530,150,1,12.6371129857,10,20,NA
"21723",21722,3,30,530,150,1,22.5515283966,10,20,NA
"21724",21723,4,40,530,150,1,25.3578042512,10,20,NA
"21725",21724,5,50,530,150,1,28.339266305,10,20,NA
"21726",21725,6,60,530,150,1,26.3003633118,10,20,NA
"21727",21726,7,70,530,150,1,25.6692044067,10,20,NA
"21728",21727,8,80,530,150,1,20.3964973676,10,20,NA
"21729",21728,9,90,530,150,1,20.2263048133,10,20,NA
"21730",21729,10,100,530,150,1,19.4991230774,10,20,NA
"21731",21730,11,110,530,150,1,16.9730728748,10,20,NA
"21732",21731,12,120,530,150,1,13.1632466942,10,20,NA
"21733",21732,13,130,530,150,0.31,3.7110256072,10,20,NA
"21734",21733,14,140,530,150,0.454545454545,5.44905022515,10,20,NA
"21735",21734,15,150,530,150,0.32,2.47208213806,10,20,NA
"21736",21735,16,160,530,150,0,0,20,20,NA
"21737",21736,17,170,530,150,0.40404040404,6.52599754333,20,20,NA
"21738",21737,18,180,530,150,0.99,6.90786897293,20,20,NA
"21739",21738,19,190,530,150,0.306930693069,3.58428167528,20,20,NA
"21740",21739,20,200,530,150,0,0,20,20,NA
"21742",21741,1,10,-530,180,1,23.1388707016,40,20,NA
"21743",21742,2,20,-530,180,1,20.24365448,40,20,NA
"21744",21743,3,30,-530,180,1,14.6107613592,40,20,NA
"21745",21744,4,40,-530,180,1,14.3009905574,40,20,NA
"21746",21745,5,50,-530,180,1,19.3881382751,40,20,NA
"21747",21746,6,60,-530,180,1,20.9267601013,40,20,NA
"21748",21747,7,70,-530,180,1,19.1936442057,40,20,NA
"21749",21748,8,80,-530,180,1,19.5491986742,40,20,NA
"21750",21749,9,90,-530,180,1,9.07981055674,40,20,NA
"21751",21750,10,100,-530,180,1,3.77100395203,40,20,NA
"21752",21751,11,110,-530,180,0.762376237624,4.88752023276,40,20,NA
"21753",21752,12,120,-530,180,0.747474747475,4.32594402416,40,20,NA
"21754",21753,13,130,-530,180,1,7.36503265381,40,20,NA
"21755",21754,14,140,-530,180,1,8.20676948547,40,20,NA
"21756",21755,15,150,-530,180,1,7.72593940735,40,20,NA
"21757",21756,16,160,-530,180,1,8.76376441956,40,20,NA
"21758",21757,17,170,-530,180,1,11.4701220703,40,20,NA
"21759",21758,18,180,-530,180,0.326732673267,5.8926042499,40,20,NA
"21760",21759,19,190,-530,180,0,0,20,20,NA
"21761",21760,20,200,-530,180,0,0,20,20,NA
"21763",21762,1,10,531,140,0.75,11.4872952271,10,40,NA
"21764",21763,2,20,531,140,1,9.38517578125,10,40,NA
"21765",21764,3,30,531,140,1,15.3619995888,10,40,NA
"21766",21765,4,40,531,140,1,22.4930036911,10,40,NA
"21767",21766,5,50,531,140,1,21.3939541354,10,40,NA
"21768",21767,6,60,531,140,1,22.2372763824,10,40,NA
"21769",21768,7,70,531,140,1,23.2334506989,10,40,NA
"21770",21769,8,80,531,140,1,20.0465740967,10,40,NA
"21771",21770,9,90,531,140,1,17.0103502935,10,40,NA
"21772",21771,10,100,531,140,1,14.9597506714,10,40,NA
"21773",21772,11,110,531,140,0.989795918367,12.7646762809,10,40,NA
"21774",21773,12,120,531,140,0.49,6.76134849081,10,40,NA
"21775",21774,13,130,531,140,0.544554455446,11.1390222723,10,40,NA
"21776",21775,14,140,531,140,0.959595959596,12.9250313207,10,40,NA
"21777",21776,15,150,531,140,0.29702970297,4.25843861898,10,40,NA
"21778",21777,16,160,531,140,0.623762376238,5.52888367668,10,40,NA
"21779",21778,17,170,531,140,1,10.7674696181,40,40,NA
"21780",21779,18,180,531,140,0.43,3.42880426451,40,40,NA
"21781",21780,19,190,531,140,0.72,5.22206433614,40,40,NA
"21782",21781,20,200,531,140,0.97,6.01549569356,40,40,NA
"21784",21783,1,10,-531,180,0.60396039604,10.4708889821,10,20,NA
"21785",21784,2,20,-531,180,1,14.8384775543,40,20,NA
"21786",21785,3,30,-531,180,1,12.7829036901,40,20,NA
"21787",21786,4,40,-531,180,1,12.485064574,40,20,NA
"21788",21787,5,50,-531,180,1,11.6870819092,40,20,NA
"21789",21788,6,60,-531,180,1,22.1475505066,40,20,NA
"21790",21789,7,70,-531,180,1,18.436735211,40,20,NA
"21791",21790,8,80,-531,180,1,8.591858912,40,20,NA
"21792",21791,9,90,-531,180,1,7.36144847496,40,20,NA
"21793",21792,10,100,-531,180,0.808080808081,5.98221654892,40,20,NA
"21794",21793,11,110,-531,180,1,5.42699885604,40,20,NA
"21795",21794,12,120,-531,180,1,4.57183165597,40,20,NA
"21796",21795,13,130,-531,180,1,5.37324775696,40,20,NA
"21797",21796,14,140,-531,180,0.877551020408,5.72317708925,40,20,NA
"21798",21797,15,150,-531,180,0.909090909091,8.32268100315,40,20,NA
"21799",21798,16,160,-531,180,1,6.51012009265,40,20,NA
"21800",21799,17,170,-531,180,1,9.59378737633,40,20,NA
"21801",21800,18,180,-531,180,0.534653465347,7.50626768889,40,20,NA
"21802",21801,19,190,-531,180,0,0,20,20,NA
"21803",21802,20,200,-531,180,0,0,20,20,NA
"21805",21804,1,10,532,190,0.69,9.26194254557,10,10,40
"21806",21805,2,20,532,190,1,23.4170252991,10,10,40
"21807",21806,3,30,532,190,0.89,17.9609128973,10,10,40
"21808",21807,4,40,532,190,0.940594059406,19.8472775108,10,10,40
"21809",21808,5,50,532,190,1,32.7883058798,10,10,40
"21810",21809,6,60,532,190,1,21.5032669067,10,10,40
"21811",21810,7,70,532,190,1,17.898819809,10,10,40
"21812",21811,8,80,532,190,1,21.7096529388,10,10,40
"21813",21812,9,90,532,190,1,16.907017178,10,10,40
"21814",21813,10,100,532,190,1,22.4050895691,10,10,40
"21815",21814,11,110,532,190,1,18.3639118958,10,10,40
"21816",21815,12,120,532,190,1,17.1586102295,10,10,40
"21817",21816,13,130,532,190,1,22.3371929932,10,10,40
"21818",21817,14,140,532,190,1,18.6217469788,10,10,40
"21819",21818,15,150,532,190,1,18.924541626,10,10,40
"21820",21819,16,160,532,190,1,15.9657595825,10,10,40
"21821",21820,17,170,532,190,0.84,5.49104672387,10,10,40
"21822",21821,18,180,532,190,1,3.80387054443,10,10,40
"21823",21822,19,190,532,190,0.45,3.28355780707,10,10,40
"21824",21823,20,200,532,190,0,0,10,10,40
"21826",21825,1,10,-532,200,0.63,6.56497979543,10,NA,NA
"21827",21826,2,20,-532,200,1,7.80462089539,40,NA,NA
"21828",21827,3,30,-532,200,1,9.09001708984,40,NA,NA
"21829",21828,4,40,-532,200,1,10.8837605845,40,NA,NA
"21830",21829,5,50,-532,200,1,9.62987792969,40,NA,NA
"21831",21830,6,60,-532,200,1,7.18252480384,40,NA,NA
"21832",21831,7,70,-532,200,1,10.4209467316,40,NA,NA
"21833",21832,8,80,-532,200,1,7.58718254089,40,NA,NA
"21834",21833,9,90,-532,200,1,7.39187431335,40,NA,NA
"21835",21834,10,100,-532,200,1,8.38173912048,40,NA,NA
"21836",21835,11,110,-532,200,0.91,5.46395974631,40,NA,NA
"21837",21836,12,120,-532,200,1,4.99059074402,40,NA,NA
"21838",21837,13,130,-532,200,1,7.34934458106,40,NA,NA
"21839",21838,14,140,-532,200,0.8,3.63054895401,40,NA,NA
"21840",21839,15,150,-532,200,0.95,5.67299346924,40,NA,NA
"21841",21840,16,160,-532,200,1,6.47419174194,40,NA,NA
"21842",21841,17,170,-532,200,1,6.76332466125,40,NA,NA
"21843",21842,18,180,-532,200,1,8.13774391174,40,NA,NA
"21844",21843,19,190,-532,200,1,8.87658256531,40,NA,NA
"21845",21844,20,200,-532,200,1,10.0175698853,40,NA,NA
"21847",21846,1,10,533,200,0.666666666667,5.57818002412,40,NA,NA
"21848",21847,2,20,533,200,1,12.2101280506,40,NA,NA
"21849",21848,3,30,533,200,1,19.944368268,40,NA,NA
"21850",21849,4,40,533,200,1,25.6397416251,40,NA,NA
"21851",21850,5,50,533,200,1,21.8138471865,40,NA,NA
"21852",21851,6,60,533,200,1,23.7943741935,40,NA,NA
"21853",21852,7,70,533,200,1,28.0408120447,40,NA,NA
"21854",21853,8,80,533,200,1,28.058901062,40,NA,NA
"21855",21854,9,90,533,200,1,28.693502314,40,NA,NA
"21856",21855,10,100,533,200,1,22.8564660101,40,NA,NA
"21857",21856,11,110,533,200,1,27.961701133,40,NA,NA
"21858",21857,12,120,533,200,1,28.3286726709,40,NA,NA
"21859",21858,13,130,533,200,1,31.2485296288,40,NA,NA
"21860",21859,14,140,533,200,1,26.9174823372,40,NA,NA
"21861",21860,15,150,533,200,1,27.6300536807,40,NA,NA
"21862",21861,16,160,533,200,1,29.9571104144,40,NA,NA
"21863",21862,17,170,533,200,1,27.3001149999,40,NA,NA
"21864",21863,18,180,533,200,1,23.9055647278,40,NA,NA
"21865",21864,19,190,533,200,1,22.1668339539,40,NA,NA
"21866",21865,20,200,533,200,1,20.6616200038,40,NA,NA
"21868",21867,1,10,-533,30,1,20.2982076528,10,20,NA
"21869",21868,2,20,-533,30,1,23.9747775331,10,20,NA
"21870",21869,3,30,-533,30,0.862745098039,15.9927775643,20,20,NA
"21871",21870,4,40,-533,30,0.0510204081633,4.40376739502,20,20,NA
"21872",21871,5,50,-533,30,0,0,20,20,NA
"21873",21872,6,60,-533,30,0,0,20,20,NA
"21874",21873,7,70,-533,30,0,0,20,20,NA
"21875",21874,8,80,-533,30,0,0,20,20,NA
"21876",21875,9,90,-533,30,0,0,20,20,NA
"21877",21876,10,100,-533,30,0,0,20,20,NA
"21878",21877,11,110,-533,30,0,0,20,20,NA
"21879",21878,12,120,-533,30,0,0,20,20,NA
"21880",21879,13,130,-533,30,0.304761904762,3.33994340897,20,20,NA
"21881",21880,14,140,-533,30,1,7.25779916783,20,20,NA
"21882",21881,15,150,-533,30,0.408163265306,2.68336391449,40,20,NA
"21883",21882,16,160,-533,30,0.792079207921,8.04265785217,40,20,NA
"21884",21883,17,170,-533,30,0.474747474747,9.32096586836,40,20,NA
"21885",21884,18,180,-533,30,0.602040816327,7.32394383317,40,20,NA
"21886",21885,19,190,-533,30,1,10.8444789886,40,20,NA
"21887",21886,20,200,-533,30,1,9.20672673445,40,20,NA
"21889",21888,1,10,534,200,1,12.0258596039,40,NA,NA
"21890",21889,2,20,534,200,1,21.9171736908,40,NA,NA
"21891",21890,3,30,534,200,1,17.5198906708,40,NA,NA
"21892",21891,4,40,534,200,1,25.2508700562,40,NA,NA
"21893",21892,5,50,534,200,1,27.319100647,40,NA,NA
"21894",21893,6,60,534,200,1,28.2587088013,40,NA,NA
"21895",21894,7,70,534,200,1,25.5293526459,40,NA,NA
"21896",21895,8,80,534,200,1,23.2838516235,40,NA,NA
"21897",21896,9,90,534,200,1,22.8227965546,40,NA,NA
"21898",21897,10,100,534,200,1,18.1442799377,40,NA,NA
"21899",21898,11,110,534,200,1,26.8912628937,40,NA,NA
"21900",21899,12,120,534,200,1,24.755801239,40,NA,NA
"21901",21900,13,130,534,200,1,22.2292154694,40,NA,NA
"21902",21901,14,140,534,200,1,14.9883647919,40,NA,NA
"21903",21902,15,150,534,200,1,18.68442276,40,NA,NA
"21904",21903,16,160,534,200,1,15.8058268738,40,NA,NA
"21905",21904,17,170,534,200,1,16.386027832,40,NA,NA
"21906",21905,18,180,534,200,1,12.60397995,40,NA,NA
"21907",21906,19,190,534,200,1,16.0183247268,40,NA,NA
"21908",21907,20,200,534,200,1,18.574446106,40,NA,NA
"21909",21908,1,10,-534,40,1,10.8115547943,40,20,NA
"21910",21909,2,20,-534,40,1,17.4954199219,40,20,NA
"21911",21910,3,30,-534,40,1,17.4871497345,40,20,NA
"21912",21911,4,40,-534,40,0.48,8.45067834854,40,20,NA
"21913",21912,5,50,-534,40,0,0,20,20,NA
"21914",21913,6,60,-534,40,0,0,20,20,NA
"21915",21914,7,70,-534,40,0,0,20,20,NA
"21916",21915,8,80,-534,40,0,0,20,20,NA
"21917",21916,9,90,-534,40,0,0,20,20,NA
"21918",21917,10,100,-534,40,0,0,20,20,NA
"21919",21918,11,110,-534,40,0,0,20,20,NA
"21920",21919,12,120,-534,40,0,0,20,20,NA
"21921",21920,13,130,-534,40,0.37,8.72984911944,20,20,NA
"21922",21921,14,140,-534,40,1,16.0891635895,20,20,NA
"21923",21922,15,150,-534,40,1,10.0724557495,40,20,NA
"21924",21923,16,160,-534,40,1,17.7619059753,40,20,NA
"21925",21924,17,170,-534,40,1,14.7866144562,40,20,NA
"21926",21925,18,180,-534,40,1,14.9665947723,40,20,NA
"21927",21926,19,190,-534,40,1,12.476674118,40,20,NA
"21928",21927,20,200,-534,40,1,17.7671707153,40,20,NA
"21929",21928,1,10,535,200,0.676767676768,4.54227140057,40,NA,NA
"21930",21929,2,20,535,200,1,15.9989958954,40,NA,NA
"21931",21930,3,30,535,200,1,10.9375133514,40,NA,NA
"21932",21931,4,40,535,200,1,23.1081992423,40,NA,NA
"21933",21932,5,50,535,200,1,22.4003060851,40,NA,NA
"21934",21933,6,60,535,200,1,23.0111109161,40,NA,NA
"21935",21934,7,70,535,200,1,22.2312400055,40,NA,NA
"21936",21935,8,80,535,200,1,28.416862793,40,NA,NA
"21937",21936,9,90,535,200,1,21.9198852388,40,NA,NA
"21938",21937,10,100,535,200,1,18.6178773822,40,NA,NA
"21939",21938,11,110,535,200,1,17.5642313385,40,NA,NA
"21940",21939,12,120,535,200,1,17.4542149245,40,NA,NA
"21941",21940,13,130,535,200,1,10.8564166078,40,NA,NA
"21942",21941,14,140,535,200,1,15.696670079,40,NA,NA
"21943",21942,15,150,535,200,1,16.396723938,40,NA,NA
"21944",21943,16,160,535,200,1,14.8396032314,40,NA,NA
"21945",21944,17,170,535,200,0.970297029703,11.9548569504,40,NA,NA
"21946",21945,18,180,535,200,1,13.0436973957,40,NA,NA
"21947",21946,19,190,535,200,1,12.8118904114,40,NA,NA
"21948",21947,20,200,535,200,1,13.3149786377,40,NA,NA
"21950",21949,1,10,-535,30,0.78,5.35601522984,40,20,NA
"21951",21950,2,20,-535,30,1,20.4379331207,40,20,NA
"21952",21951,3,30,-535,30,1,14.0554654694,40,20,NA
"21953",21952,4,40,-535,30,0.19,3.5356312802,20,20,NA
"21954",21953,5,50,-535,30,0,0,20,20,NA
"21955",21954,6,60,-535,30,0,0,20,20,NA
"21956",21955,7,70,-535,30,0,0,20,20,NA
"21957",21956,8,80,-535,30,0,0,20,20,NA
"21958",21957,9,90,-535,30,0,0,20,20,NA
"21959",21958,10,100,-535,30,0,0,20,20,NA
"21960",21959,11,110,-535,30,0.4,6.58607349396,20,20,NA
"21961",21960,12,120,-535,30,1,15.1269589233,20,20,NA
"21962",21961,13,130,-535,30,1,14.0555222321,20,20,NA
"21963",21962,14,140,-535,30,1,22.1991520891,40,20,NA
"21964",21963,15,150,-535,30,1,22.5821911651,40,20,NA
"21965",21964,16,160,-535,30,1,16.730345909,40,20,NA
"21966",21965,17,170,-535,30,1,16.5622351837,40,20,NA
"21967",21966,18,180,-535,30,1,10.8550134277,40,20,NA
"21968",21967,19,190,-535,30,0.95,5.19442620528,40,20,NA
"21969",21968,20,200,-535,30,0.01,0.0845489501953,20,20,NA
"21971",21970,1,10,536,200,1,21.4158861542,40,NA,NA
"21972",21971,2,20,536,200,1,15.4410303077,40,NA,NA
"21973",21972,3,30,536,200,1,21.1639809418,40,NA,NA
"21974",21973,4,40,536,200,1,16.6323623657,40,NA,NA
"21975",21974,5,50,536,200,1,12.26667015,40,NA,NA
"21976",21975,6,60,536,200,1,18.8215614319,40,NA,NA
"21977",21976,7,70,536,200,1,13.2178915435,40,NA,NA
"21978",21977,8,80,536,200,1,17.9668199967,40,NA,NA
"21979",21978,9,90,536,200,1,19.6429758453,40,NA,NA
"21980",21979,10,100,536,200,1,22.5626387024,40,NA,NA
"21981",21980,11,110,536,200,1,19.5476746993,40,NA,NA
"21982",21981,12,120,536,200,1,17.9509744831,40,NA,NA
"21983",21982,13,130,536,200,1,17.5434859467,40,NA,NA
"21984",21983,14,140,536,200,1,14.1084143066,40,NA,NA
"21985",21984,15,150,536,200,1,7.78809027578,40,NA,NA
"21986",21985,16,160,536,200,1,10.1611737061,40,NA,NA
"21987",21986,17,170,536,200,1,14.6634485673,40,NA,NA
"21988",21987,18,180,536,200,1,17.4099410086,40,NA,NA
"21989",21988,19,190,536,200,1,8.86019493103,40,NA,NA
"21990",21989,20,200,536,200,1,13.0641616058,40,NA,NA
"21991",21990,1,10,-536,30,1,19.3463429366,40,40,NA
"21992",21991,2,20,-536,30,1,18.7497036096,40,40,NA
"21993",21992,3,30,-536,30,0.425742574257,9.60996867335,40,40,NA
"21994",21993,4,40,-536,30,0,0,20,40,NA
"21995",21994,5,50,-536,30,0,0,20,40,NA
"21996",21995,6,60,-536,30,0,0,20,40,NA
"21997",21996,7,70,-536,30,0,0,40,40,NA
"21998",21997,8,80,-536,30,0.826530612245,13.2470313178,40,40,NA
